DetalleID,VentaID,ProductoID,Cantidad,Precio unitario
25235,8429,6,6,271.66
25236,8429,3,1,101.21
25237,8429,7,7,167.22
25238,8430,1,9,193.27
25239,8431,8,8,62.75
25240,8431,9,7,299.68
25241,8431,2,2,244.51
25242,8432,11,5,180.21
25243,8432,9,10,287.34
25244,8433,11,9,200.17
25245,8433,11,5,80.65
25246,8433,10,7,129.6
25247,8433,9,5,291.93
25248,8434,4,2,119.7
25249,8434,2,7,108.46
25250,8434,8,1,176.64
25251,8434,6,9,107.41
25252,8434,4,2,90.36
25253,8435,3,10,148.22
25254,8435,10,10,20.21
25255,8436,6,4,128.78
25256,8436,7,2,87.35
25257,8436,9,7,124.15
25258,8436,4,10,127.17
25259,8436,7,10,155.45
25260,8437,12,6,43.36
25261,8437,9,3,106.76
25262,8437,12,10,283.65
25263,8437,9,10,128.3
25264,8437,12,2,292.69
25265,8438,2,6,111.78
25266,8438,6,8,180.01
25267,8438,4,4,177.44
25268,8438,9,1,271.66
25269,8438,10,8,104.72
25270,8439,7,9,82.51
25271,8439,12,2,31.62
25272,8439,9,3,176.8
25273,8439,10,5,83.09
25274,8440,8,9,209.64
25275,8440,10,6,43.89
25276,8440,12,4,125.04
25277,8441,4,4,81.62
25278,8441,12,6,282.79
25279,8442,3,1,204.65
25280,8442,4,9,160.6
25281,8442,12,2,83.95
25282,8443,8,7,77.36
25283,8443,7,3,273.71
25284,8444,9,4,294.71
25285,8445,1,8,108.49
25286,8445,9,4,51.19
25287,8445,1,6,185.77
25288,8445,8,2,214.98
25289,8445,10,5,179.84
25290,8446,4,2,266.3
25291,8446,5,8,71.31
25292,8447,12,5,194.0
25293,8447,9,9,141.04
25294,8447,9,6,60.56
25295,8447,12,10,90.89
25296,8448,11,9,222.98
25297,8448,8,4,185.06
25298,8448,10,2,119.14
25299,8448,4,2,12.08
25300,8449,4,9,177.61
25301,8449,8,2,97.95
25302,8450,10,9,222.94
25303,8450,9,9,193.09
25304,8450,7,2,87.87
25305,8450,3,3,265.99
25306,8451,1,4,218.87
25307,8451,1,7,81.12
25308,8451,7,3,190.96
25309,8451,5,10,151.54
25310,8451,9,1,208.06
25311,8452,11,10,185.98
25312,8452,6,9,28.85
25313,8453,1,6,193.83
25314,8454,1,2,171.96
25315,8454,6,3,38.21
25316,8454,6,5,63.73
25317,8454,9,6,241.91
25318,8455,11,4,22.81
25319,8455,7,6,169.71
25320,8456,1,8,242.53
25321,8456,7,8,237.72
25322,8456,1,8,39.86
25323,8456,7,7,37.02
25324,8456,5,10,81.07
25325,8457,12,1,174.06
25326,8458,5,6,77.69
25327,8458,12,6,176.78
25328,8458,5,7,258.01
25329,8458,2,2,230.69
25330,8459,9,1,100.53
25331,8460,12,1,204.79
25332,8461,5,6,175.22
25333,8461,9,4,82.49
25334,8462,10,1,154.1
25335,8463,1,5,254.21
25336,8463,9,9,293.05
25337,8463,3,2,269.18
25338,8463,6,9,268.03
25339,8464,3,3,200.85
25340,8464,2,8,141.73
25341,8465,5,3,237.69
25342,8466,7,4,280.29
25343,8466,5,5,91.37
25344,8466,5,2,28.6
25345,8466,4,7,175.7
25346,8466,12,2,190.19
25347,8467,7,6,33.18
25348,8467,11,1,123.02
25349,8467,4,3,110.71
25350,8467,4,2,224.04
25351,8468,7,9,43.96
25352,8468,5,7,67.87
25353,8469,2,3,116.15
25354,8469,12,5,276.55
25355,8469,6,1,269.01
25356,8470,4,8,267.39
25357,8470,11,7,138.7
25358,8471,5,4,273.82
25359,8472,11,2,144.25
25360,8472,9,5,54.96
25361,8472,9,7,85.77
25362,8473,3,5,147.02
25363,8474,7,4,56.53
25364,8474,3,8,54.65
25365,8474,7,10,270.1
25366,8474,12,5,86.05
25367,8475,10,1,233.91
25368,8475,6,5,55.67
25369,8476,9,1,161.23
25370,8477,6,10,26.05
25371,8478,5,8,198.75
25372,8478,10,10,49.82
25373,8478,9,10,85.3
25374,8478,2,10,212.83
25375,8478,4,3,100.38
25376,8479,12,5,226.02
25377,8479,8,5,67.17
25378,8480,6,7,295.69
25379,8480,1,10,258.95
25380,8480,12,4,179.66
25381,8481,8,10,172.13
25382,8481,1,3,44.19
25383,8482,3,3,88.5
25384,8482,5,4,171.47
25385,8483,10,6,205.44
25386,8483,11,8,19.79
25387,8483,2,10,17.77
25388,8483,7,8,203.95
25389,8483,8,3,222.75
25390,8484,1,6,43.06
25391,8485,12,1,196.2
25392,8485,12,10,290.2
25393,8485,12,4,246.94
25394,8485,3,1,112.24
25395,8485,7,8,41.56
25396,8486,11,4,36.94
25397,8486,7,4,114.32
25398,8486,3,4,206.77
25399,8486,4,3,32.99
25400,8487,10,6,30.45
25401,8488,1,5,172.66
25402,8488,4,5,259.52
25403,8488,4,6,239.45
25404,8488,5,7,44.51
25405,8488,1,6,271.55
25406,8489,9,5,207.25
25407,8489,2,3,128.78
25408,8489,3,10,83.35
25409,8489,10,2,48.02
25410,8490,10,4,238.15
25411,8490,12,8,222.91
25412,8490,4,8,236.48
25413,8490,5,9,275.15
25414,8491,7,7,121.16
25415,8492,7,9,48.08
25416,8492,5,10,262.61
25417,8492,1,4,79.85
25418,8493,3,5,194.45
25419,8493,1,8,25.76
25420,8493,4,8,291.66
25421,8493,9,8,79.78
25422,8493,6,10,82.47
25423,8494,1,10,261.61
25424,8495,2,9,221.01
25425,8495,10,10,158.89
25426,8495,6,7,179.4
25427,8495,9,2,208.89
25428,8496,6,2,202.43
25429,8496,7,8,125.87
25430,8497,10,9,134.32
25431,8497,10,2,283.31
25432,8498,12,6,238.88
25433,8498,5,2,56.42
25434,8498,7,5,119.94
25435,8499,11,3,189.54
25436,8500,12,7,167.04
25437,8500,12,4,244.82
25438,8501,9,3,179.4
25439,8501,10,10,294.49
25440,8502,9,2,100.15
25441,8502,9,10,142.84
25442,8502,10,2,207.34
25443,8503,5,5,146.51
25444,8503,4,7,143.03
25445,8503,10,3,30.61
25446,8503,4,10,298.33
25447,8503,2,9,242.29
25448,8504,9,4,215.99
25449,8505,4,5,238.5
25450,8505,4,10,17.66
25451,8505,3,2,147.78
25452,8506,12,10,272.11
25453,8506,1,8,78.11
25454,8506,5,9,83.19
25455,8506,7,8,193.23
25456,8506,9,4,10.95
25457,8507,2,7,122.01
25458,8508,9,3,109.8
25459,8509,9,2,129.65
25460,8510,6,9,180.73
25461,8510,1,1,137.5
25462,8510,9,4,285.2
25463,8510,9,3,200.89
25464,8510,10,9,168.12
25465,8511,2,5,44.92
25466,8511,7,8,44.62
25467,8511,12,1,123.94
25468,8512,6,10,201.65
25469,8512,9,10,247.05
25470,8512,4,9,275.08
25471,8512,12,10,197.06
25472,8512,7,8,16.45
25473,8513,9,9,144.46
25474,8513,10,3,36.84
25475,8513,11,7,248.06
25476,8513,4,9,209.93
25477,8513,6,2,225.59
25478,8514,9,2,85.72
25479,8514,1,10,98.81
25480,8514,11,9,44.16
25481,8515,5,3,147.13
25482,8515,6,1,45.49
25483,8515,9,3,223.22
25484,8516,10,4,52.85
25485,8516,10,4,90.52
25486,8516,3,10,160.0
25487,8516,5,8,293.9
25488,8517,12,9,161.2
25489,8517,2,4,176.7
25490,8518,6,4,279.78
25491,8518,10,7,81.11
25492,8518,10,7,281.13
25493,8518,5,6,154.16
25494,8519,12,2,60.88
25495,8519,1,6,98.36
25496,8519,3,10,121.82
25497,8520,3,5,63.47
25498,8520,10,9,33.06
25499,8521,11,3,22.11
25500,8521,2,3,286.05
25501,8521,5,2,153.35
25502,8522,2,3,100.64
25503,8522,2,10,127.26
25504,8522,11,5,267.42
25505,8522,4,7,274.93
25506,8523,5,2,112.78
25507,8524,11,5,209.15
25508,8525,7,7,135.33
25509,8525,11,1,29.0
25510,8525,5,8,168.53
25511,8525,2,2,231.59
25512,8526,9,4,62.96
25513,8526,9,8,120.25
25514,8526,10,1,227.14
25515,8526,8,1,296.9
25516,8526,5,3,168.11
25517,8527,11,7,124.61
25518,8528,3,9,98.57
25519,8528,6,5,111.21
25520,8528,10,9,182.53
25521,8528,8,4,253.17
25522,8528,6,5,26.29
25523,8529,6,3,93.97
25524,8529,5,9,81.29
25525,8529,4,9,78.53
25526,8529,12,8,47.67
25527,8529,9,9,65.61
25528,8530,5,10,125.53
25529,8530,1,5,248.16
25530,8530,8,4,248.41
25531,8531,6,9,102.9
25532,8531,7,5,164.13
25533,8531,5,6,258.25
25534,8531,12,10,223.87
25535,8531,2,3,131.55
25536,8532,3,1,230.42
25537,8532,5,6,162.71
25538,8532,7,2,255.22
25539,8533,12,3,93.15
25540,8533,9,9,145.06
25541,8533,1,1,239.77
25542,8533,5,1,177.08
25543,8533,8,3,74.73
25544,8534,1,5,104.95
25545,8534,1,2,40.79
25546,8534,10,2,130.25
25547,8535,9,6,169.24
25548,8535,8,5,96.11
25549,8535,1,7,187.59
25550,8536,9,8,131.26
25551,8537,1,3,99.85
25552,8537,2,10,51.47
25553,8537,2,6,124.83
25554,8537,7,10,147.35
25555,8538,3,1,298.76
25556,8538,1,4,90.13
25557,8539,1,8,172.81
25558,8539,11,6,255.35
25559,8539,8,9,160.45
25560,8539,1,4,197.79
25561,8539,8,2,100.39
25562,8540,12,8,100.58
25563,8540,10,7,260.11
25564,8540,4,5,36.48
25565,8540,8,3,269.21
25566,8541,1,10,179.91
25567,8541,9,9,278.42
25568,8542,5,3,200.01
25569,8542,4,4,299.09
25570,8542,6,9,97.76
25571,8542,6,9,190.69
25572,8542,12,3,105.93
25573,8543,11,5,89.0
25574,8543,3,6,56.89
25575,8543,3,9,198.72
25576,8543,1,5,144.83
25577,8543,9,3,223.57
25578,8544,11,8,47.83
25579,8544,1,5,11.43
25580,8544,10,8,100.91
25581,8545,3,6,74.92
25582,8545,7,10,137.91
25583,8546,5,8,296.01
25584,8546,8,10,267.77
25585,8547,12,5,198.57
25586,8547,3,5,66.48
25587,8548,10,5,202.64
25588,8548,6,5,66.35
25589,8548,1,10,34.15
25590,8548,3,1,23.89
25591,8549,4,8,222.79
25592,8549,8,5,119.31
25593,8550,11,7,273.99
25594,8550,12,6,76.86
25595,8550,8,1,151.05
25596,8550,6,4,182.11
25597,8550,4,8,165.59
25598,8551,9,8,222.44
25599,8551,1,6,260.02
25600,8551,1,6,56.03
25601,8552,1,10,290.73
25602,8552,11,7,284.32
25603,8553,8,6,43.38
25604,8553,11,7,145.02
25605,8553,3,2,186.88
25606,8553,4,10,197.4
25607,8553,11,7,246.51
25608,8554,3,9,113.8
25609,8555,2,5,61.2
25610,8556,4,1,220.27
25611,8556,6,1,274.98
25612,8556,1,7,261.78
25613,8557,4,9,280.65
25614,8557,11,6,188.13
25615,8557,8,6,56.24
25616,8557,2,1,205.24
25617,8557,9,5,285.41
25618,8558,1,1,75.06
25619,8558,8,1,116.29
25620,8559,11,2,71.82
25621,8559,12,8,82.54
25622,8559,4,2,35.36
25623,8559,6,2,125.33
25624,8559,3,10,82.39
25625,8560,11,1,160.68
25626,8560,3,4,222.21
25627,8560,5,6,123.89
25628,8560,12,5,279.77
25629,8561,11,5,227.25
25630,8561,11,1,45.48
25631,8561,10,8,283.12
25632,8561,12,8,270.13
25633,8561,5,4,36.84
25634,8562,11,6,149.29
25635,8563,1,7,256.33
25636,8564,2,6,62.08
25637,8565,5,10,181.24
25638,8565,2,4,36.74
25639,8566,5,1,258.82
25640,8566,7,7,220.69
25641,8567,7,5,257.24
25642,8567,4,3,160.28
25643,8567,4,7,36.11
25644,8568,10,8,67.3
25645,8568,8,4,181.62
25646,8569,7,7,19.75
25647,8569,12,3,239.55
25648,8570,1,8,251.85
25649,8570,12,1,71.04
25650,8570,7,3,98.51
25651,8570,8,6,234.47
25652,8571,6,3,266.06
25653,8571,9,5,266.57
25654,8571,1,5,219.82
25655,8572,9,9,132.07
25656,8572,10,10,97.09
25657,8572,8,5,208.43
25658,8573,2,2,200.81
25659,8573,1,8,175.85
25660,8574,9,3,287.43
25661,8574,4,3,280.43
25662,8575,7,3,126.68
25663,8575,2,10,15.88
25664,8575,1,7,213.36
25665,8575,1,3,206.71
25666,8576,1,6,110.45
25667,8576,6,1,297.45
25668,8576,1,4,284.25
25669,8577,2,4,121.36
25670,8577,4,9,138.74
25671,8577,11,7,88.23
25672,8578,7,4,280.32
25673,8578,4,9,136.28
25674,8578,11,3,36.35
25675,8578,12,10,194.65
25676,8578,2,9,110.32
25677,8579,3,10,72.12
25678,8579,10,5,103.68
25679,8580,12,4,282.08
25680,8580,4,7,249.38
25681,8580,4,2,106.09
25682,8580,8,3,77.87
25683,8581,4,5,83.47
25684,8581,10,5,260.18
25685,8581,11,10,181.73
25686,8582,4,6,240.67
25687,8582,12,8,210.31
25688,8582,8,2,201.17
25689,8582,8,8,261.03
25690,8583,9,9,150.55
25691,8583,4,6,182.16
25692,8583,5,7,124.92
25693,8583,6,6,141.67
25694,8583,2,2,13.87
25695,8584,10,2,10.97
25696,8584,9,8,158.16
25697,8584,3,8,249.55
25698,8584,8,7,242.27
25699,8584,6,2,107.35
25700,8585,8,8,213.39
25701,8585,12,10,151.37
25702,8585,9,6,66.03
25703,8586,7,6,100.79
25704,8586,4,10,72.08
25705,8586,5,8,256.74
25706,8586,8,5,224.84
25707,8586,5,7,279.01
25708,8587,1,8,86.72
25709,8587,1,10,218.16
25710,8587,11,9,238.69
25711,8588,6,5,201.78
25712,8588,12,9,169.59
25713,8588,3,10,173.85
25714,8588,11,4,267.41
25715,8589,12,7,226.71
25716,8589,8,8,168.52
25717,8589,3,10,208.33
25718,8589,11,1,74.19
25719,8590,8,1,102.23
25720,8590,12,4,271.47
25721,8590,5,5,201.14
25722,8591,4,6,62.06
25723,8591,12,4,42.46
25724,8591,4,10,224.11
25725,8592,2,3,271.87
25726,8592,4,7,252.79
25727,8592,11,8,282.17
25728,8592,4,6,116.09
25729,8592,12,8,139.69
25730,8593,9,4,258.2
25731,8594,12,3,181.28
25732,8594,11,9,206.27
25733,8594,8,4,121.84
25734,8594,6,6,211.06
25735,8594,12,1,64.1
25736,8595,4,7,270.47
25737,8595,10,6,279.67
25738,8596,5,5,187.92
25739,8597,1,1,48.42
25740,8598,11,8,90.52
25741,8598,5,9,190.89
25742,8599,12,10,170.53
25743,8599,8,5,128.79
25744,8599,10,1,198.12
25745,8599,10,1,221.27
25746,8599,3,7,20.09
25747,8600,4,2,48.02
25748,8601,12,3,121.99
25749,8601,2,8,55.78
25750,8602,3,9,291.21
25751,8602,5,5,31.14
25752,8602,7,3,197.47
25753,8602,10,5,134.0
25754,8602,8,9,88.61
25755,8603,4,8,68.84
25756,8603,6,3,265.85
25757,8603,10,7,235.47
25758,8604,7,10,60.53
25759,8604,7,6,288.6
25760,8604,8,7,213.71
25761,8604,10,6,172.42
25762,8604,1,6,62.6
25763,8605,2,6,109.49
25764,8605,3,10,20.9
25765,8605,11,9,54.62
25766,8605,12,2,41.12
25767,8605,6,6,248.82
25768,8606,8,10,254.56
25769,8606,1,8,275.18
25770,8606,12,5,151.44
25771,8607,9,4,68.27
25772,8607,3,1,288.86
25773,8607,8,7,52.02
25774,8607,4,5,258.45
25775,8608,7,4,20.6
25776,8608,2,6,273.35
25777,8608,7,1,218.58
25778,8609,9,4,143.52
25779,8609,7,5,283.55
25780,8610,9,6,106.87
25781,8610,7,10,104.79
25782,8610,1,10,25.77
25783,8611,6,3,247.76
25784,8612,1,9,29.91
25785,8612,5,7,238.62
25786,8612,8,5,61.73
25787,8612,11,3,91.84
25788,8612,12,9,57.7
25789,8613,4,2,221.99
25790,8613,1,1,286.75
25791,8613,5,7,279.58
25792,8613,6,8,119.06
25793,8614,9,8,104.4
25794,8614,2,6,30.1
25795,8614,7,5,208.82
25796,8614,12,1,142.43
25797,8614,3,4,232.79
25798,8615,10,3,179.38
25799,8615,8,5,24.75
25800,8616,5,6,134.72
25801,8616,5,9,184.11
25802,8617,4,6,273.47
25803,8617,9,10,247.7
25804,8617,7,3,193.36
25805,8617,8,7,116.14
25806,8618,8,10,171.75
25807,8618,9,2,217.84
25808,8619,5,8,80.25
25809,8619,8,5,48.22
25810,8619,11,5,32.35
25811,8619,2,7,169.29
25812,8619,1,6,272.72
25813,8620,5,5,193.12
25814,8620,12,9,33.27
25815,8621,4,3,188.42
25816,8621,2,9,80.5
25817,8622,8,9,256.08
25818,8622,3,9,171.03
25819,8622,4,6,117.72
25820,8622,3,7,192.36
25821,8622,7,8,98.19
25822,8623,11,3,22.58
25823,8623,1,3,80.61
25824,8624,10,4,185.23
25825,8624,6,5,105.54
25826,8625,2,1,30.95
25827,8625,9,8,195.19
25828,8626,3,5,270.61
25829,8626,4,10,62.14
25830,8627,8,7,190.99
25831,8627,4,9,136.2
25832,8627,5,10,121.55
25833,8627,12,8,150.39
25834,8627,9,7,206.73
25835,8628,3,6,295.58
25836,8628,1,3,123.31
25837,8628,10,5,250.01
25838,8628,9,4,39.18
25839,8629,9,3,28.23
25840,8629,3,8,244.24
25841,8629,12,2,82.73
25842,8629,9,8,126.55
25843,8629,8,6,233.0
25844,8630,11,1,215.57
25845,8630,11,6,281.99
25846,8630,7,2,152.64
25847,8630,10,4,21.39
25848,8630,10,3,55.71
25849,8631,2,10,116.99
25850,8631,8,2,254.9
25851,8631,12,10,228.9
25852,8631,2,2,206.42
25853,8632,11,7,174.11
25854,8632,3,10,94.08
25855,8633,5,5,238.96
25856,8633,9,10,272.89
25857,8633,1,5,220.56
25858,8634,11,4,133.37
25859,8635,12,9,49.28
25860,8636,5,1,100.76
25861,8636,6,9,168.14
25862,8636,1,2,270.25
25863,8636,9,1,199.23
25864,8636,6,10,144.53
25865,8637,10,2,291.91
25866,8637,5,2,260.21
25867,8637,10,6,152.69
25868,8637,1,5,281.61
25869,8637,5,10,87.12
25870,8638,10,1,251.37
25871,8638,5,9,11.36
25872,8638,12,10,173.11
25873,8639,11,1,96.7
25874,8640,10,9,56.65
25875,8640,1,7,154.65
25876,8640,2,1,249.11
25877,8640,7,10,174.59
25878,8640,7,8,290.89
25879,8641,9,8,132.32
25880,8642,10,10,156.46
25881,8642,10,2,43.61
25882,8642,4,8,235.11
25883,8643,6,4,160.99
25884,8644,5,2,171.33
25885,8645,5,6,198.79
25886,8645,10,5,23.06
25887,8646,12,7,95.61
25888,8646,6,10,192.49
25889,8646,10,4,129.42
25890,8646,10,7,211.01
25891,8647,5,4,24.12
25892,8647,6,8,176.66
25893,8648,5,8,87.81
25894,8648,7,3,224.4
25895,8649,3,9,79.47
25896,8649,6,9,216.99
25897,8649,8,2,160.6
25898,8649,7,5,209.95
25899,8650,8,3,176.6
25900,8650,8,10,163.08
25901,8650,8,5,134.59
25902,8650,1,10,176.69
25903,8650,4,8,99.22
25904,8651,6,8,183.23
25905,8651,6,3,37.75
25906,8651,7,8,126.03
25907,8652,12,9,108.54
25908,8652,10,5,113.45
25909,8652,7,9,239.24
25910,8652,3,3,108.86
25911,8652,4,3,176.98
25912,8653,5,6,194.12
25913,8653,1,7,46.04
25914,8653,4,1,79.81
25915,8653,7,4,190.62
25916,8653,8,7,244.84
25917,8654,7,1,60.88
25918,8654,5,7,188.46
25919,8655,3,2,93.07
25920,8655,8,6,164.77
25921,8656,3,10,242.27
25922,8656,11,1,157.84
25923,8657,2,1,240.0
25924,8658,5,9,174.66
25925,8659,8,8,158.0
25926,8659,2,6,179.4
25927,8659,11,1,30.65
25928,8660,6,10,113.71
25929,8660,1,10,269.69
25930,8660,8,8,76.14
25931,8660,1,9,67.13
25932,8660,7,1,125.52
25933,8661,11,10,100.47
25934,8662,5,10,92.85
25935,8663,10,8,168.16
25936,8663,3,3,257.97
25937,8663,4,6,185.56
25938,8663,9,4,168.53
25939,8663,1,9,142.43
25940,8664,1,5,119.29
25941,8665,3,10,157.34
25942,8665,3,9,160.94
25943,8665,3,8,249.62
25944,8666,6,9,291.85
25945,8666,4,7,250.33
25946,8666,8,5,76.2
25947,8666,2,4,176.27
25948,8667,2,4,280.32
25949,8667,9,3,206.29
25950,8667,12,2,18.53
25951,8667,4,9,229.5
25952,8668,9,4,175.17
25953,8668,12,10,23.04
25954,8668,9,10,281.55
25955,8668,9,2,285.96
25956,8669,6,2,33.01
25957,8669,1,5,156.23
25958,8670,2,6,51.35
25959,8670,4,3,271.61
25960,8670,10,3,155.9
25961,8671,2,8,96.54
25962,8671,8,6,204.82
25963,8671,9,9,192.53
25964,8672,9,10,69.33
25965,8672,9,1,33.1
25966,8672,12,7,157.45
25967,8672,3,3,119.51
25968,8672,12,10,103.87
25969,8673,5,10,78.68
25970,8674,10,10,100.59
25971,8674,7,7,35.92
25972,8675,4,9,90.0
25973,8676,9,3,295.07
25974,8676,8,10,161.15
25975,8676,12,8,191.45
25976,8677,3,8,149.17
25977,8678,12,3,56.7
25978,8678,9,6,58.42
25979,8678,6,1,174.64
25980,8678,5,5,160.65
25981,8679,12,10,284.06
25982,8679,4,6,154.81
25983,8680,9,9,204.07
25984,8680,6,9,85.85
25985,8680,9,9,180.62
25986,8680,3,7,224.3
25987,8681,3,6,49.13
25988,8682,2,4,109.7
25989,8682,11,5,92.12
25990,8682,6,8,113.43
25991,8682,9,10,123.46
25992,8683,2,8,84.61
25993,8684,6,9,198.11
25994,8684,6,7,257.09
25995,8684,11,10,264.24
25996,8684,3,10,114.06
25997,8684,7,2,45.79
25998,8685,2,4,163.93
25999,8686,11,3,126.81
26000,8686,4,8,80.17
26001,8686,5,7,256.59
26002,8687,1,9,28.19
26003,8688,4,3,249.75
26004,8688,12,9,124.83
26005,8688,10,2,42.88
26006,8688,10,3,107.73
26007,8689,6,9,134.42
26008,8690,2,3,215.37
26009,8691,10,4,14.43
26010,8691,10,9,44.58
26011,8692,2,6,102.27
26012,8693,6,9,40.7
26013,8694,7,4,205.02
26014,8694,6,4,85.85
26015,8694,5,8,208.2
26016,8694,8,8,252.79
26017,8694,4,9,71.89
26018,8695,2,2,54.39
26019,8695,3,9,190.07
26020,8695,6,7,122.44
26021,8696,10,4,130.33
26022,8697,10,6,191.91
26023,8697,9,1,65.56
26024,8697,5,2,239.27
26025,8697,5,1,126.78
26026,8698,8,2,188.35
26027,8698,1,7,270.77
26028,8699,4,7,160.45
26029,8699,11,6,242.85
26030,8700,9,5,227.93
26031,8700,1,3,276.95
26032,8700,2,4,18.58
26033,8700,5,1,123.1
26034,8701,8,7,53.52
26035,8702,5,6,159.11
26036,8702,3,7,110.44
26037,8702,11,8,167.32
26038,8702,5,2,203.5
26039,8703,4,9,177.91
26040,8703,11,6,255.03
26041,8703,9,8,235.47
26042,8704,10,6,268.4
26043,8704,5,4,296.69
26044,8704,3,9,58.23
26045,8704,12,5,42.79
26046,8704,12,1,276.05
26047,8705,10,1,199.34
26048,8705,4,3,208.81
26049,8705,6,3,211.06
26050,8705,8,4,57.15
26051,8705,11,8,166.89
26052,8706,10,6,115.21
26053,8707,6,8,196.7
26054,8707,1,5,189.57
26055,8707,7,1,129.8
26056,8707,12,5,232.23
26057,8707,3,3,234.14
26058,8708,2,1,132.56
26059,8709,2,2,64.15
26060,8709,10,2,78.04
26061,8709,11,7,90.28
26062,8710,8,4,47.32
26063,8710,3,7,232.06
26064,8710,3,3,297.83
26065,8711,7,4,239.57
26066,8711,12,6,91.03
26067,8711,1,10,161.2
26068,8712,4,8,299.57
26069,8712,4,10,86.43
26070,8712,11,4,126.4
26071,8712,11,8,154.97
26072,8712,2,5,250.64
26073,8713,10,10,110.94
26074,8713,7,5,88.92
26075,8714,7,1,250.48
26076,8714,5,8,213.0
26077,8715,4,9,236.89
26078,8715,7,4,115.41
26079,8715,3,8,14.85
26080,8715,8,4,165.06
26081,8716,12,1,211.76
26082,8717,4,9,278.73
26083,8717,8,2,50.72
26084,8717,9,3,16.75
26085,8717,12,4,105.03
26086,8718,9,6,43.42
26087,8719,1,4,110.38
26088,8719,10,8,80.75
26089,8719,3,6,52.35
26090,8720,3,4,111.06
26091,8720,5,5,103.75
26092,8720,6,6,267.21
26093,8720,10,3,287.24
26094,8721,2,6,261.51
26095,8721,1,4,273.17
26096,8721,1,6,99.81
26097,8722,4,8,297.11
26098,8722,1,4,174.12
26099,8722,10,5,98.99
26100,8722,2,5,204.32
26101,8723,7,5,117.31
26102,8724,3,10,23.45
26103,8724,7,10,281.25
26104,8724,8,4,177.89
26105,8724,11,5,68.78
26106,8725,2,4,245.92
26107,8725,10,4,246.23
26108,8725,12,5,141.59
26109,8725,11,2,179.49
26110,8725,4,7,209.53
26111,8726,8,5,285.54
26112,8726,10,10,97.46
26113,8726,12,2,81.87
26114,8726,2,4,251.2
26115,8726,4,3,69.64
26116,8727,1,6,33.07
26117,8728,3,8,295.49
26118,8728,3,10,276.2
26119,8729,8,5,118.18
26120,8730,2,7,66.35
26121,8730,7,1,28.39
26122,8730,6,6,229.39
26123,8730,4,5,256.67
26124,8731,1,10,224.06
26125,8731,5,10,102.67
26126,8731,5,2,31.18
26127,8731,7,8,116.12
26128,8731,2,10,57.99
26129,8732,8,6,160.87
26130,8732,2,4,60.82
26131,8732,1,4,221.78
26132,8732,1,6,107.38
26133,8732,8,5,70.26
26134,8733,2,10,152.9
26135,8733,2,2,114.42
26136,8733,3,5,37.07
26137,8733,1,2,162.76
26138,8733,5,3,189.11
26139,8734,8,6,143.18
26140,8734,10,3,123.05
26141,8734,4,10,25.34
26142,8734,10,7,270.04
26143,8734,9,10,59.37
26144,8735,5,9,82.29
26145,8735,6,8,137.8
26146,8736,4,1,71.66
26147,8736,3,5,207.57
26148,8736,3,1,32.99
26149,8736,3,10,56.22
26150,8736,7,3,130.35
26151,8737,2,9,182.78
26152,8737,9,2,94.73
26153,8737,8,10,74.12
26154,8737,5,7,80.84
26155,8738,10,4,185.95
26156,8738,4,3,286.1
26157,8738,6,4,143.64
26158,8738,9,4,183.71
26159,8739,5,10,178.11
26160,8739,7,9,151.64
26161,8739,8,10,23.25
26162,8739,10,10,12.13
26163,8740,9,7,43.99
26164,8740,7,5,129.14
26165,8741,1,9,166.63
26166,8741,7,7,146.97
26167,8742,7,3,91.72
26168,8742,5,6,211.78
26169,8743,4,5,46.89
26170,8743,6,6,227.46
26171,8744,6,2,255.74
26172,8744,10,6,192.12
26173,8745,10,6,39.63
26174,8745,3,2,248.11
26175,8746,10,10,291.75
26176,8746,9,1,133.81
26177,8746,9,2,255.01
26178,8746,6,5,123.72
26179,8747,7,9,293.5
26180,8747,1,2,235.64
26181,8747,3,2,175.12
26182,8747,3,1,57.67
26183,8748,11,5,267.54
26184,8748,12,6,193.67
26185,8748,9,9,246.01
26186,8749,4,4,177.05
26187,8749,8,6,119.15
26188,8750,2,9,233.91
26189,8750,11,5,139.31
26190,8750,10,8,45.79
26191,8750,7,3,60.07
26192,8751,11,8,45.81
26193,8751,2,9,255.35
26194,8751,1,3,258.18
26195,8752,5,4,259.5
26196,8752,7,2,254.22
26197,8752,9,2,204.62
26198,8753,6,9,30.58
26199,8753,7,10,115.48
26200,8753,5,1,253.32
26201,8754,4,8,178.53
26202,8754,9,6,229.08
26203,8754,5,7,227.28
26204,8754,11,5,229.95
26205,8754,2,6,137.48
26206,8755,3,2,244.29
26207,8755,9,10,231.34
26208,8756,6,5,201.18
26209,8756,1,5,127.0
26210,8756,12,1,136.08
26211,8756,3,7,11.6
26212,8756,8,1,107.11
26213,8757,5,7,124.34
26214,8758,4,4,98.21
26215,8758,9,2,106.39
26216,8759,12,6,104.0
26217,8759,2,5,170.21
26218,8759,12,8,177.43
26219,8759,9,9,265.81
26220,8759,7,5,29.32
26221,8760,3,9,24.6
26222,8760,7,8,12.34
26223,8760,10,10,220.66
26224,8760,12,5,75.87
26225,8761,9,3,81.07
26226,8762,8,9,265.37
26227,8762,1,10,128.13
26228,8762,3,7,92.64
26229,8762,12,5,251.8
26230,8762,2,3,19.38
26231,8763,3,9,34.35
