InventarioID,ProductoID,Fecha del movimiento,Tipo de movimiento,Cantidad,ProveedorID
2090,7,2022-11-25,Entrada,100,12
2091,2,2024-08-07,Entrada,72,39
2092,6,2023-12-11,Entrada,84,26
2093,1,2023-04-19,Entrada,7,36
2094,7,2024-03-13,Salida,34,29
2095,2,2024-02-14,Salida,19,5
2096,2,2024-06-07,Entrada,44,35
2097,7,2024-03-09,Entrada,6,5
2098,7,2023-11-24,Salida,82,25
2099,11,2023-09-18,Salida,48,26
2100,7,2022-11-20,Salida,63,39
2101,7,2024-09-10,Salida,22,10
2102,10,2023-02-17,Salida,80,23
2103,6,2024-07-16,Salida,99,46
2104,3,2024-05-21,Salida,78,47
2105,3,2023-03-12,Salida,2,50
2106,5,2023-03-05,Salida,30,21
2107,3,2024-01-04,Salida,77,19
2108,8,2023-06-13,Entrada,92,2
2109,7,2024-04-10,Entrada,4,50
2110,11,2024-06-12,Entrada,57,29
2111,5,2023-05-15,Salida,26,36
2112,11,2024-07-10,Salida,41,5
2113,1,2024-03-10,Entrada,98,9
2114,6,2023-01-03,Salida,64,9
2115,3,2024-03-06,Salida,56,33
2116,10,2024-06-03,Salida,81,48
2117,1,2024-09-23,Entrada,65,39
2118,5,2023-07-02,Salida,59,39
2119,12,2024-10-02,Entrada,75,29
2120,10,2023-11-09,Entrada,58,27
2121,10,2023-12-09,Salida,95,1
2122,1,2024-09-07,Entrada,56,37
2123,5,2024-04-11,Entrada,47,11
2124,2,2022-12-12,Entrada,100,10
2125,2,2023-06-12,Salida,84,22
2126,12,2024-05-22,Salida,17,46
2127,1,2023-06-26,Entrada,35,45
2128,8,2024-06-15,Salida,6,25
2129,8,2024-08-25,Salida,1,2
2130,8,2023-05-13,Salida,30,17
2131,9,2024-09-17,Salida,1,47
2132,9,2024-03-11,Salida,11,15
2133,11,2023-11-27,Salida,20,12
2134,12,2023-09-30,Entrada,68,16
2135,1,2023-11-01,Entrada,12,18
2136,1,2023-12-27,Entrada,68,48
2137,8,2023-11-25,Entrada,10,17
2138,3,2023-02-01,Entrada,69,39
2139,5,2023-07-20,Entrada,66,43
2140,1,2023-03-24,Entrada,14,10
2141,6,2023-09-01,Entrada,59,41
2142,10,2022-11-08,Entrada,58,35
2143,9,2022-10-24,Salida,9,35
2144,3,2024-04-13,Entrada,8,18
2145,3,2024-05-07,Salida,90,5
2146,9,2023-11-23,Entrada,79,46
2147,6,2022-12-16,Entrada,91,22
2148,8,2023-10-20,Entrada,79,49
2149,11,2023-02-08,Entrada,91,41
2150,11,2023-08-13,Salida,82,6
2151,9,2023-02-23,Entrada,77,14
2152,12,2022-10-17,Salida,17,27
2153,7,2024-06-10,Entrada,60,3
2154,6,2023-05-01,Salida,34,33
2155,11,2023-01-25,Entrada,48,25
2156,11,2022-12-16,Entrada,95,44
2157,9,2024-10-01,Salida,80,38
2158,8,2024-05-12,Salida,11,37
2159,8,2024-03-29,Salida,40,41
2160,10,2023-04-29,Entrada,19,35
2161,8,2022-10-23,Salida,90,44
2162,12,2023-09-19,Salida,68,5
2163,1,2023-03-31,Salida,64,48
2164,1,2024-10-05,Salida,39,19
2165,9,2024-03-06,Salida,89,25
2166,6,2024-07-10,Entrada,28,48
2167,9,2023-06-13,Entrada,6,29
2168,12,2023-06-26,Salida,82,8
2169,7,2023-05-14,Entrada,41,5
2170,8,2023-05-12,Entrada,83,18
2171,7,2024-10-10,Entrada,56,37
2172,8,2024-09-23,Entrada,41,14
2173,6,2024-05-22,Entrada,68,37
2174,10,2024-06-05,Salida,50,19
2175,12,2023-02-26,Entrada,17,28
2176,10,2024-02-23,Entrada,28,17
2177,9,2024-08-05,Entrada,41,49
2178,6,2022-12-11,Entrada,40,12
2179,2,2023-09-29,Salida,90,7
2180,9,2023-03-18,Entrada,34,14
2181,6,2024-06-11,Salida,94,32
2182,1,2023-04-04,Salida,70,11
2183,11,2023-11-06,Entrada,26,13
2184,6,2023-06-11,Entrada,16,20
2185,11,2022-10-14,Entrada,50,1
2186,2,2022-12-28,Entrada,33,50
2187,1,2024-05-17,Salida,49,21
2188,5,2023-02-07,Entrada,82,5
2189,7,2024-10-10,Salida,58,31
2190,8,2022-12-14,Entrada,46,15
2191,7,2023-01-10,Salida,53,22
2192,5,2024-02-23,Entrada,82,21
2193,11,2023-04-14,Salida,27,42
2194,12,2023-04-05,Salida,2,22
2195,8,2023-06-08,Salida,38,1
2196,11,2023-03-11,Salida,92,6
2197,7,2024-04-23,Entrada,73,43
2198,12,2024-05-26,Salida,72,34
2199,11,2023-08-02,Salida,97,42
2200,9,2023-01-25,Salida,43,41
2201,7,2023-05-17,Entrada,29,5
2202,3,2023-04-29,Entrada,95,49
2203,12,2024-09-07,Salida,30,50
2204,9,2024-07-24,Salida,20,39
2205,6,2024-03-16,Entrada,29,8
2206,8,2024-07-30,Salida,26,35
2207,9,2024-04-17,Salida,18,31
2208,12,2023-04-15,Entrada,20,6
2209,11,2022-10-18,Entrada,14,4
2210,10,2023-08-01,Salida,12,23
2211,2,2023-04-27,Entrada,43,21
2212,9,2023-10-12,Entrada,14,25
2213,3,2023-01-08,Entrada,29,6
2214,8,2023-01-01,Entrada,46,17
2215,3,2023-09-16,Entrada,30,13
2216,9,2023-10-03,Salida,72,9
2217,5,2023-06-10,Salida,61,34
2218,4,2023-10-28,Entrada,13,22
2219,10,2022-11-26,Salida,56,35
2220,6,2022-12-15,Entrada,60,39
2221,4,2023-04-29,Entrada,3,5
2222,12,2023-04-01,Salida,86,48
2223,9,2023-02-15,Salida,54,43
2224,5,2022-12-21,Salida,12,32
2225,5,2023-10-03,Entrada,79,50
2226,3,2023-07-20,Salida,81,40
2227,12,2023-11-04,Entrada,7,3
2228,2,2024-03-06,Entrada,1,33
2229,12,2023-07-28,Salida,32,35
2230,10,2022-10-22,Salida,13,40
2231,5,2024-08-10,Salida,64,15
2232,3,2023-07-29,Entrada,2,11
2233,10,2024-02-17,Entrada,60,27
2234,5,2023-07-19,Entrada,3,2
2235,3,2024-08-21,Entrada,33,33
2236,10,2023-08-29,Salida,11,2
2237,10,2023-03-03,Salida,93,4
2238,12,2023-10-16,Entrada,6,4
2239,7,2024-05-27,Salida,53,10
2240,2,2023-08-27,Entrada,36,37
2241,7,2024-09-07,Entrada,26,22
2242,1,2023-01-23,Salida,75,39
2243,2,2023-08-16,Entrada,11,31
2244,4,2022-11-13,Entrada,45,41
2245,6,2022-12-07,Salida,31,38
2246,12,2023-09-03,Salida,3,32
2247,8,2022-12-16,Entrada,37,12
2248,6,2023-03-31,Salida,18,31
2249,9,2023-10-02,Salida,26,5
2250,6,2024-06-12,Entrada,85,35
2251,8,2023-03-14,Salida,64,27
2252,5,2023-09-21,Entrada,93,2
2253,10,2023-12-22,Salida,80,47
2254,10,2024-02-17,Entrada,83,10
2255,2,2023-05-14,Salida,7,14
2256,2,2023-02-16,Entrada,89,16
2257,6,2023-07-06,Salida,43,23
2258,4,2023-04-14,Salida,4,11
2259,7,2024-01-26,Salida,87,50
2260,3,2024-01-26,Salida,72,21
2261,9,2023-05-29,Entrada,4,22
2262,9,2022-10-31,Salida,34,24
2263,6,2024-06-19,Salida,48,25
2264,5,2024-05-08,Salida,54,21
2265,6,2024-09-18,Entrada,26,12
2266,8,2024-03-12,Entrada,99,24
2267,11,2023-07-25,Entrada,33,19
2268,3,2024-08-09,Entrada,56,7
2269,1,2024-09-06,Entrada,79,7
2270,12,2023-07-03,Entrada,37,7
2271,6,2022-11-04,Entrada,3,28
2272,9,2022-12-11,Salida,67,6
2273,4,2023-10-19,Entrada,13,36
2274,12,2024-05-12,Entrada,21,11
2275,10,2024-01-23,Entrada,74,5
2276,8,2024-03-15,Entrada,81,18
2277,5,2022-12-07,Entrada,12,21
2278,10,2022-11-12,Entrada,5,40
2279,8,2023-11-08,Entrada,84,9
2280,10,2024-08-19,Salida,8,9
2281,10,2024-04-18,Entrada,39,50
2282,9,2023-07-28,Salida,66,1
2283,3,2022-12-18,Entrada,26,25
2284,7,2023-07-19,Entrada,82,22
2285,7,2023-07-04,Entrada,23,49
2286,11,2023-02-26,Salida,73,34
2287,5,2023-12-20,Salida,19,49
2288,6,2023-01-21,Entrada,3,2
2289,7,2023-09-30,Entrada,37,43
2290,7,2022-12-24,Entrada,88,6
2291,12,2024-06-09,Salida,29,11
2292,9,2024-10-06,Salida,73,27
2293,1,2024-02-05,Entrada,93,1
2294,12,2024-07-09,Entrada,57,14
2295,3,2023-09-25,Entrada,44,24
2296,3,2023-09-22,Entrada,99,11
2297,2,2023-09-22,Salida,49,39
2298,6,2023-11-07,Entrada,85,29
2299,9,2024-07-25,Salida,6,9
2300,9,2023-04-09,Entrada,68,45
2301,5,2023-02-04,Entrada,56,5
2302,5,2022-11-17,Entrada,99,46
2303,8,2023-08-12,Entrada,52,3
2304,2,2023-05-15,Entrada,95,48
2305,2,2023-08-18,Entrada,100,45
2306,6,2023-04-16,Entrada,70,6
2307,6,2023-01-23,Salida,25,4
2308,6,2024-08-27,Entrada,63,41
2309,10,2023-10-23,Entrada,31,36
2310,7,2023-08-22,Salida,24,49
2311,4,2022-12-02,Salida,77,49
2312,11,2024-05-24,Entrada,89,23
2313,8,2023-05-12,Entrada,93,50
2314,4,2022-10-24,Salida,93,43
2315,2,2023-12-30,Salida,38,33
2316,1,2024-05-07,Salida,57,4
2317,11,2023-01-18,Salida,49,29
2318,2,2024-04-30,Entrada,6,48
2319,9,2023-06-28,Salida,80,24
2320,7,2023-12-14,Salida,11,7
2321,10,2022-12-26,Entrada,60,37
2322,4,2024-02-22,Entrada,18,6
2323,10,2023-06-26,Entrada,93,7
2324,5,2023-01-13,Salida,35,5
2325,3,2023-07-04,Salida,21,12
2326,4,2023-09-17,Entrada,96,40
2327,6,2023-06-10,Entrada,24,32
2328,5,2024-06-03,Salida,25,1
2329,10,2024-06-19,Salida,61,48
2330,8,2024-07-11,Entrada,21,2
2331,10,2024-03-08,Salida,1,44
2332,12,2022-12-14,Entrada,60,21
2333,9,2024-05-25,Salida,48,32
2334,5,2023-03-09,Salida,46,36
2335,5,2024-08-22,Salida,95,28
2336,8,2024-06-11,Salida,23,48
2337,3,2023-03-06,Entrada,35,13
2338,12,2022-11-12,Salida,80,35
2339,8,2024-08-01,Entrada,6,18
2340,1,2022-12-08,Salida,8,18
2341,12,2023-07-19,Salida,27,31
2342,9,2024-08-22,Entrada,72,2
2343,5,2024-04-03,Entrada,33,33
2344,3,2023-03-24,Salida,12,17
2345,9,2022-12-09,Salida,89,28
2346,5,2024-02-25,Salida,85,17
2347,3,2022-12-14,Entrada,90,22
2348,11,2023-01-27,Salida,40,2
2349,9,2023-04-13,Entrada,90,39
2350,4,2023-11-24,Entrada,90,9
2351,8,2022-11-19,Salida,32,17
2352,4,2023-10-21,Salida,98,6
2353,4,2024-02-11,Salida,3,18
2354,10,2023-07-04,Salida,96,12
2355,10,2024-01-26,Salida,32,32
2356,11,2024-06-05,Entrada,19,43
2357,5,2024-05-27,Entrada,85,27
2358,6,2024-09-13,Salida,80,27
2359,9,2023-09-18,Entrada,32,31
2360,2,2022-10-28,Entrada,46,11
2361,10,2023-06-14,Entrada,96,18
2362,11,2023-09-11,Entrada,85,40
2363,3,2023-08-19,Entrada,4,8
2364,9,2023-01-21,Entrada,80,14
2365,6,2024-05-03,Entrada,62,10
2366,7,2024-04-07,Entrada,62,26
2367,12,2023-10-16,Entrada,11,38
2368,2,2023-12-19,Salida,89,47
2369,4,2023-12-04,Entrada,10,12
2370,5,2024-09-13,Entrada,43,35
2371,9,2022-11-15,Salida,50,3
2372,5,2023-12-14,Entrada,74,45
2373,11,2024-03-02,Salida,37,19
2374,1,2023-05-08,Salida,85,38
2375,2,2023-01-14,Entrada,51,32
2376,1,2024-06-01,Salida,14,20
2377,10,2023-07-26,Salida,90,34
2378,3,2023-10-09,Entrada,28,11
2379,4,2023-03-23,Entrada,53,18
2380,1,2023-12-09,Salida,20,1
2381,9,2023-03-23,Entrada,59,45
2382,2,2024-04-26,Entrada,53,48
2383,8,2024-03-29,Entrada,57,30
2384,11,2023-05-03,Entrada,80,45
2385,1,2024-03-16,Salida,89,49
2386,11,2023-10-27,Salida,10,40
2387,5,2023-08-08,Salida,59,8
2388,1,2023-02-02,Salida,91,22
2389,5,2023-12-18,Salida,88,44
2390,3,2023-12-24,Entrada,37,1
2391,4,2023-11-11,Salida,98,33
2392,10,2023-03-05,Entrada,55,1
2393,8,2022-10-23,Salida,89,41
2394,8,2022-12-08,Entrada,82,44
2395,5,2023-09-09,Entrada,34,37
2396,7,2022-10-15,Entrada,37,3
2397,4,2022-11-03,Entrada,93,30
2398,1,2023-04-06,Salida,27,47
2399,7,2023-09-14,Entrada,91,14
2400,2,2024-01-23,Salida,40,16
2401,5,2024-06-27,Entrada,37,48
2402,5,2024-09-11,Salida,43,18
2403,5,2023-01-05,Salida,98,21
2404,1,2024-01-10,Salida,49,6
2405,9,2024-07-07,Salida,69,17
2406,5,2023-09-11,Salida,43,21
2407,7,2023-12-04,Salida,94,20
2408,8,2022-10-26,Entrada,14,18
2409,8,2023-12-01,Entrada,65,46
2410,7,2024-02-16,Entrada,78,34
2411,4,2022-12-29,Entrada,48,24
2412,5,2023-03-22,Entrada,46,31
2413,8,2023-06-19,Entrada,16,30
2414,5,2022-11-17,Entrada,64,39
2415,2,2023-09-15,Salida,10,21
2416,10,2023-10-21,Salida,57,28
2417,6,2024-07-09,Entrada,69,46
2418,12,2022-11-02,Entrada,71,8
2419,7,2023-08-10,Entrada,71,37
2420,11,2023-02-12,Salida,23,34
2421,6,2024-08-27,Salida,88,30
2422,1,2023-01-11,Salida,57,1
2423,5,2024-03-30,Salida,8,33
2424,1,2024-06-16,Entrada,64,25
2425,1,2023-06-09,Entrada,56,27
2426,9,2024-02-12,Salida,34,25
2427,11,2022-12-17,Entrada,6,41
2428,5,2023-03-27,Salida,87,25
2429,5,2023-02-28,Salida,59,5
2430,11,2024-03-29,Salida,6,4
2431,6,2023-05-21,Salida,91,46
2432,2,2024-02-02,Entrada,11,37
2433,7,2024-08-12,Entrada,7,37
2434,5,2023-12-11,Entrada,53,25
2435,5,2024-08-23,Salida,70,25
2436,5,2023-09-08,Salida,43,39
2437,1,2023-10-29,Entrada,18,24
2438,9,2023-06-15,Salida,56,43
2439,3,2024-07-08,Entrada,35,35
2440,4,2023-07-22,Entrada,35,26
2441,11,2024-05-16,Entrada,81,43
2442,7,2023-03-02,Entrada,84,36
2443,5,2024-03-27,Entrada,44,40
2444,6,2024-07-25,Salida,60,1
2445,11,2023-05-13,Salida,57,15
2446,1,2024-02-18,Entrada,66,24
2447,12,2023-05-31,Entrada,8,17
2448,7,2022-12-11,Salida,28,20
2449,1,2023-02-25,Entrada,48,41
2450,9,2024-07-25,Salida,61,35
2451,12,2024-07-22,Salida,11,35
2452,10,2023-03-01,Entrada,66,36
2453,10,2023-12-24,Salida,60,50
2454,6,2024-07-06,Entrada,59,17
2455,3,2022-10-22,Entrada,61,22
2456,10,2023-01-05,Salida,97,36
2457,10,2023-05-01,Salida,67,23
2458,7,2023-01-31,Salida,54,12
2459,3,2024-04-06,Salida,51,28
2460,7,2023-04-02,Salida,55,9
2461,2,2023-04-29,Entrada,16,11
2462,6,2023-07-03,Entrada,31,23
2463,11,2022-11-19,Salida,44,30
2464,9,2023-01-31,Salida,31,22
2465,2,2023-01-05,Entrada,8,29
2466,11,2023-09-28,Salida,59,44
2467,5,2024-02-23,Entrada,81,29
2468,1,2023-03-09,Salida,97,9
2469,4,2024-06-17,Entrada,8,43
2470,10,2023-06-04,Entrada,84,24
2471,1,2023-10-21,Salida,36,39
2472,12,2022-11-19,Salida,91,37
2473,3,2023-08-30,Salida,61,7
2474,2,2023-08-17,Salida,86,15
2475,2,2023-04-24,Entrada,20,23
2476,6,2024-04-04,Salida,92,25
2477,1,2023-07-12,Entrada,2,37
2478,4,2023-11-23,Salida,42,34
2479,3,2023-11-02,Entrada,34,11
2480,3,2023-09-18,Salida,43,9
2481,7,2023-01-28,Salida,69,33
2482,2,2023-07-09,Salida,91,26
2483,7,2024-04-04,Entrada,90,38
2484,1,2023-03-18,Salida,5,50
2485,5,2024-08-02,Salida,89,42
2486,7,2024-05-21,Entrada,63,20
2487,4,2024-10-04,Entrada,3,42
2488,1,2022-11-18,Salida,96,17
2489,6,2024-05-01,Entrada,86,33
2490,10,2023-08-28,Entrada,53,33
2491,12,2023-06-06,Salida,66,34
2492,1,2023-03-09,Salida,70,5
2493,6,2024-04-11,Salida,95,39
2494,8,2022-11-16,Entrada,18,41
2495,4,2023-05-11,Salida,25,36
2496,1,2024-08-22,Salida,37,5
2497,5,2023-03-03,Entrada,6,22
2498,11,2024-08-10,Entrada,37,37
2499,12,2023-10-24,Salida,20,25
2500,4,2023-07-29,Salida,7,49
2501,4,2022-10-19,Entrada,90,3
2502,3,2024-10-03,Entrada,58,14
2503,4,2023-01-09,Entrada,35,7
2504,10,2023-07-07,Entrada,44,37
2505,3,2023-02-05,Salida,55,37
2506,7,2023-05-06,Entrada,32,2
2507,10,2022-11-04,Entrada,22,35
2508,2,2024-07-17,Salida,12,14
2509,6,2023-04-25,Salida,73,8
2510,7,2023-10-30,Salida,76,31
2511,5,2022-11-07,Salida,70,19
2512,2,2024-04-24,Salida,63,30
2513,7,2023-04-18,Entrada,20,1
2514,4,2023-12-17,Salida,37,11
2515,1,2023-01-26,Salida,74,49
2516,6,2023-11-12,Entrada,45,42
2517,3,2023-03-16,Salida,15,30
2518,5,2023-09-10,Entrada,31,43
2519,9,2024-04-30,Entrada,78,11
2520,9,2024-02-20,Salida,31,29
2521,7,2023-11-27,Entrada,53,13
2522,12,2023-05-06,Entrada,63,43
2523,3,2024-06-13,Entrada,42,20
2524,4,2023-06-07,Salida,60,36
2525,6,2024-09-09,Entrada,55,32
2526,5,2023-03-18,Entrada,88,28
2527,8,2024-04-27,Salida,99,9
2528,11,2023-05-06,Entrada,1,35
2529,5,2022-11-02,Salida,61,33
2530,8,2024-03-16,Salida,33,27
2531,8,2024-05-16,Salida,74,14
2532,1,2024-08-05,Salida,78,28
2533,7,2024-07-06,Salida,3,20
2534,10,2024-03-28,Salida,66,42
2535,10,2023-02-01,Salida,3,2
2536,9,2022-10-22,Salida,95,12
2537,4,2024-02-25,Entrada,27,37
2538,11,2023-08-05,Entrada,18,6
2539,7,2023-08-09,Salida,10,30
2540,7,2023-09-05,Salida,77,4
2541,10,2023-12-21,Salida,75,24
2542,8,2024-10-09,Entrada,26,7
2543,5,2024-03-20,Entrada,39,10
2544,1,2024-09-13,Entrada,65,1
2545,12,2024-02-27,Salida,32,38
2546,11,2023-12-15,Salida,95,7
2547,2,2023-05-17,Salida,69,39
2548,8,2024-04-10,Entrada,14,1
2549,8,2023-08-29,Entrada,53,16
2550,12,2022-12-31,Entrada,87,37
2551,3,2024-09-28,Salida,78,17
2552,7,2023-12-08,Salida,1,27
2553,5,2024-07-22,Entrada,90,33
2554,8,2024-01-30,Entrada,23,40
2555,1,2023-09-04,Entrada,32,43
2556,2,2024-07-23,Entrada,99,41
2557,7,2023-12-08,Salida,39,43
2558,11,2023-08-09,Entrada,5,14
2559,3,2023-11-22,Salida,5,3
2560,4,2023-02-18,Salida,71,36
2561,4,2024-09-28,Entrada,90,27
2562,11,2023-03-07,Salida,26,37
2563,12,2024-01-03,Entrada,71,29
2564,11,2023-11-15,Salida,1,37
2565,2,2023-12-23,Entrada,32,7
2566,1,2024-06-12,Salida,14,12
2567,6,2023-02-15,Salida,10,3
2568,10,2023-04-27,Salida,65,45
2569,12,2024-04-11,Entrada,68,20
2570,2,2023-06-29,Salida,35,48
2571,3,2023-05-24,Entrada,21,42
2572,6,2022-12-22,Entrada,7,17
2573,3,2023-08-02,Entrada,64,47
2574,10,2024-02-18,Salida,86,17
2575,5,2024-02-25,Entrada,74,28
2576,7,2024-08-31,Salida,25,32
2577,11,2023-04-05,Entrada,32,18
2578,8,2024-03-20,Salida,94,47
2579,6,2023-03-05,Salida,75,22
2580,1,2024-08-07,Salida,59,30
2581,3,2024-01-18,Entrada,18,43
2582,4,2023-09-14,Entrada,95,47
2583,3,2024-03-01,Salida,8,22
2584,4,2023-09-17,Salida,75,17
2585,11,2024-08-23,Salida,22,14
2586,1,2022-12-27,Salida,91,40
2587,5,2023-09-07,Entrada,39,4
2588,3,2023-02-20,Entrada,90,8
2589,2,2023-10-12,Salida,85,28
2590,1,2024-06-18,Entrada,65,10
2591,10,2023-10-18,Entrada,58,7
2592,4,2024-05-08,Entrada,6,12
2593,1,2024-09-17,Salida,11,11
2594,12,2023-02-09,Entrada,27,35
2595,4,2024-04-22,Salida,67,5
2596,2,2023-11-30,Salida,71,38
2597,6,2023-01-25,Salida,90,35
2598,4,2024-02-19,Entrada,52,28
2599,7,2023-10-30,Entrada,6,45
2600,2,2023-08-25,Salida,48,10
2601,10,2024-05-17,Salida,78,13
2602,1,2024-07-31,Entrada,26,15
2603,10,2023-08-12,Entrada,12,45
2604,9,2022-11-03,Entrada,54,33
2605,1,2023-01-30,Salida,76,18
2606,12,2022-11-24,Salida,38,49
2607,9,2022-12-16,Entrada,54,25
2608,9,2023-04-01,Salida,38,49
2609,6,2023-01-31,Entrada,9,29
2610,4,2023-09-29,Entrada,17,30
2611,4,2024-08-26,Entrada,55,23
2612,2,2024-08-07,Entrada,83,49
2613,6,2023-07-21,Entrada,27,46
2614,2,2022-10-18,Entrada,45,4
2615,9,2023-08-26,Entrada,24,41
2616,8,2024-03-06,Entrada,21,8
2617,7,2024-07-14,Entrada,50,20
2618,10,2024-01-16,Entrada,16,26
2619,2,2024-09-10,Entrada,27,21
2620,8,2023-07-06,Entrada,5,41
2621,7,2023-01-10,Salida,54,6
2622,8,2024-05-15,Salida,56,1
2623,4,2022-12-04,Salida,40,16
2624,8,2024-06-06,Entrada,20,47
2625,3,2024-07-26,Salida,72,20
2626,4,2024-07-29,Entrada,50,23
2627,3,2024-05-18,Salida,95,45
2628,2,2023-02-24,Salida,8,26
2629,7,2023-12-05,Salida,83,10
2630,7,2024-01-01,Entrada,67,5
2631,2,2024-02-22,Salida,58,33
2632,8,2023-02-24,Entrada,62,34
2633,8,2024-03-05,Salida,85,24
2634,1,2023-02-10,Salida,52,18
2635,1,2024-01-26,Salida,24,4
2636,10,2023-06-14,Salida,63,42
2637,10,2022-11-02,Entrada,12,10
2638,6,2022-12-23,Entrada,52,41
2639,4,2024-06-21,Entrada,82,5
2640,8,2023-12-15,Salida,86,7
2641,7,2024-01-10,Entrada,11,48
2642,1,2024-07-18,Salida,34,36
2643,11,2024-08-09,Entrada,19,34
2644,3,2024-09-14,Entrada,16,45
2645,11,2022-12-16,Entrada,1,46
2646,6,2023-06-14,Entrada,24,29
2647,5,2024-08-12,Entrada,37,27
2648,10,2024-01-18,Entrada,23,15
2649,10,2023-07-30,Entrada,77,46
2650,8,2024-02-22,Entrada,76,19
2651,11,2022-12-03,Entrada,51,41
2652,4,2024-01-11,Entrada,54,49
2653,4,2024-06-02,Salida,87,23
2654,12,2023-11-27,Salida,15,8
2655,1,2024-07-17,Entrada,42,26
2656,8,2024-02-05,Entrada,80,41
2657,9,2024-05-01,Salida,46,34
2658,9,2024-05-27,Salida,91,13
2659,11,2024-05-07,Salida,62,34
2660,6,2022-10-23,Salida,1,18
2661,9,2024-03-03,Salida,97,33
2662,8,2024-08-11,Salida,15,34
2663,6,2023-01-26,Entrada,3,22
2664,6,2024-01-31,Salida,36,41
2665,11,2023-03-04,Salida,34,7
2666,8,2023-05-17,Salida,45,34
2667,12,2024-01-23,Salida,95,21
2668,6,2024-05-29,Salida,56,7
2669,2,2024-02-07,Entrada,100,47
2670,1,2022-10-17,Entrada,37,33
2671,4,2024-06-04,Entrada,36,49
2672,8,2023-12-17,Salida,45,1
2673,4,2022-10-29,Salida,25,14
2674,2,2023-10-18,Entrada,41,36
2675,3,2023-01-04,Salida,35,37
2676,7,2024-07-28,Entrada,45,8
2677,8,2022-12-13,Salida,99,33
2678,3,2024-02-28,Entrada,26,15
2679,1,2024-03-19,Salida,13,29
2680,11,2024-08-28,Salida,58,30
2681,9,2024-01-13,Entrada,74,22
2682,3,2022-12-26,Entrada,88,8
2683,7,2023-10-14,Salida,76,20
2684,10,2024-02-29,Entrada,92,18
2685,3,2022-10-20,Salida,95,31
2686,4,2023-08-17,Entrada,30,33
2687,5,2023-01-31,Entrada,46,49
2688,1,2023-01-17,Salida,58,25
2689,10,2023-03-13,Entrada,61,24
2690,6,2024-01-24,Salida,49,29
2691,9,2023-02-02,Entrada,82,5
2692,5,2023-08-04,Entrada,61,10
2693,8,2023-08-26,Entrada,51,30
2694,10,2023-10-03,Salida,84,21
2695,8,2024-06-01,Salida,100,25
2696,10,2023-02-14,Entrada,59,44
2697,5,2024-06-13,Salida,42,15
2698,4,2023-10-09,Entrada,56,13
2699,9,2024-09-08,Salida,100,34
2700,10,2024-02-15,Salida,31,24
2701,3,2023-05-08,Entrada,80,9
2702,7,2024-03-12,Salida,41,11
2703,12,2023-12-18,Entrada,94,28
2704,11,2023-10-06,Entrada,46,34
2705,11,2024-08-21,Entrada,82,41
2706,12,2023-05-14,Salida,45,28
2707,6,2023-03-19,Entrada,98,21
2708,12,2023-11-10,Salida,8,6
2709,9,2023-10-02,Entrada,79,44
2710,9,2023-02-11,Salida,82,41
2711,4,2023-03-21,Salida,38,49
2712,9,2023-11-26,Salida,31,1
2713,4,2023-10-26,Entrada,48,25
2714,1,2023-09-29,Salida,72,31
2715,10,2023-08-24,Salida,14,18
2716,1,2022-12-01,Salida,96,8
2717,1,2023-06-02,Entrada,46,35
2718,1,2024-02-29,Salida,98,7
2719,11,2024-02-08,Salida,40,11
2720,4,2023-03-26,Entrada,85,7
2721,12,2023-10-10,Salida,18,37
2722,9,2024-04-05,Entrada,68,50
2723,8,2023-09-08,Entrada,74,32
2724,3,2024-10-10,Entrada,87,35
2725,2,2024-05-08,Salida,76,45
2726,7,2024-06-22,Entrada,57,20
2727,8,2023-04-07,Salida,22,45
2728,7,2024-05-08,Entrada,82,26
2729,8,2023-04-10,Entrada,73,9
2730,10,2023-09-29,Salida,32,10
2731,11,2022-10-17,Salida,16,38
2732,1,2024-09-16,Entrada,10,47
2733,12,2024-04-08,Entrada,23,17
2734,10,2024-05-20,Entrada,98,20
2735,1,2023-06-03,Salida,95,49
2736,6,2023-08-20,Salida,94,35
2737,4,2022-10-13,Entrada,97,46
2738,10,2023-11-03,Salida,98,42
2739,2,2023-02-17,Entrada,10,49
2740,10,2023-01-11,Entrada,47,50
2741,4,2022-11-07,Salida,96,9
2742,9,2022-10-21,Entrada,49,28
2743,2,2024-07-17,Entrada,25,10
2744,1,2023-03-30,Salida,39,10
2745,7,2023-03-09,Entrada,65,8
2746,9,2023-06-24,Salida,10,16
2747,10,2023-11-05,Salida,47,34
2748,10,2023-03-16,Salida,33,43
2749,5,2022-12-23,Entrada,91,43
2750,4,2023-12-27,Salida,86,47
2751,10,2024-06-28,Entrada,89,46
2752,7,2022-11-19,Entrada,60,27
2753,2,2023-09-14,Entrada,67,16
2754,9,2023-08-04,Entrada,76,25
2755,11,2023-12-03,Entrada,95,30
2756,5,2022-11-11,Salida,34,3
2757,6,2023-06-19,Entrada,17,27
2758,5,2023-12-17,Salida,81,15
2759,11,2023-12-01,Salida,86,35
2760,9,2023-05-23,Salida,57,35
2761,2,2022-10-16,Salida,43,31
2762,2,2023-11-24,Entrada,71,3
2763,7,2023-12-11,Salida,42,43
2764,3,2023-08-30,Entrada,20,8
2765,3,2024-07-26,Entrada,16,33
2766,7,2024-06-17,Salida,75,37
2767,3,2023-03-27,Entrada,68,5
2768,8,2024-09-08,Salida,44,18
2769,11,2023-08-23,Entrada,12,22
