VentaID,ClienteID,Fecha de venta,Total de venta,Método de pago,Estado de entrega
7698,845,2024-09-27,86.2,Tarjeta de crédito,Cancelado
7699,85,2023-10-28,316.3,Transferencia,Cancelado
7700,771,2023-11-01,209.01,Efectivo,Pendiente
7701,266,2023-10-04,367.43,Transferencia,Pendiente
7702,740,2022-10-31,497.81,Tarjeta de crédito,Pendiente
7703,93,2024-07-10,91.52,Efectivo,Cancelado
7704,201,2024-04-06,201.46,Transferencia,Pendiente
7705,581,2023-10-23,377.85,Efectivo,Pendiente
7706,643,2023-08-24,57.14,Transferencia,Pendiente
7707,598,2024-05-25,464.28,Tarjeta de crédito,Pendiente
7708,281,2022-10-22,375.91,Transferencia,Cancelado
7709,446,2023-05-12,394.44,Efectivo,Cancelado
7710,240,2023-10-26,409.99,Efectivo,Entregado
7711,562,2023-04-10,236.13,Transferencia,Pendiente
7712,67,2024-05-18,293.98,Efectivo,Entregado
7713,689,2023-09-07,341.55,Efectivo,Pendiente
7714,926,2023-07-08,51.99,Tarjeta de crédito,Pendiente
7715,794,2023-05-04,213.24,Tarjeta de crédito,Entregado
7716,187,2024-04-23,283.34,Tarjeta de crédito,Cancelado
7717,127,2024-05-15,499.34,Transferencia,Entregado
7718,970,2024-08-22,460.02,Tarjeta de crédito,Cancelado
7719,453,2023-06-30,93.71,Tarjeta de crédito,Cancelado
7720,897,2023-06-29,344.45,Efectivo,Pendiente
7721,87,2023-01-17,422.27,Efectivo,Entregado
7722,534,2024-01-04,188.84,Transferencia,Pendiente
7723,805,2024-02-21,394.31,Efectivo,Entregado
7724,627,2023-12-31,246.31,Efectivo,Pendiente
7725,604,2023-01-06,108.59,Efectivo,Pendiente
7726,250,2024-01-14,307.71,Efectivo,Entregado
7727,178,2023-08-11,152.84,Tarjeta de crédito,Entregado
7728,493,2024-03-26,90.73,Efectivo,Pendiente
7729,827,2024-09-26,303.02,Tarjeta de crédito,Pendiente
7730,878,2024-09-23,182.95,Tarjeta de crédito,Entregado
7731,907,2024-02-25,322.19,Transferencia,Entregado
7732,865,2024-04-15,481.9,Tarjeta de crédito,Entregado
7733,218,2023-05-18,332.16,Efectivo,Entregado
7734,967,2024-08-31,54.89,Tarjeta de crédito,Entregado
7735,741,2023-02-10,203.29,Tarjeta de crédito,Pendiente
7736,134,2024-09-11,87.63,Efectivo,Cancelado
7737,975,2024-09-20,126.02,Efectivo,Cancelado
7738,101,2023-01-03,213.12,Transferencia,Pendiente
7739,928,2024-03-24,155.52,Transferencia,Pendiente
7740,437,2023-03-05,322.39,Efectivo,Entregado
7741,508,2023-05-14,458.51,Transferencia,Entregado
7742,51,2023-03-22,292.96,Efectivo,Pendiente
7743,519,2023-05-23,469.8,Transferencia,Pendiente
7744,829,2023-10-04,270.51,Tarjeta de crédito,Entregado
7745,474,2023-09-19,135.09,Tarjeta de crédito,Pendiente
7746,717,2023-06-29,222.91,Transferencia,Pendiente
7747,932,2023-08-22,409.23,Efectivo,Cancelado
7748,515,2024-10-10,234.8,Tarjeta de crédito,Entregado
7749,904,2024-01-21,410.64,Efectivo,Cancelado
7750,451,2023-07-06,494.46,Transferencia,Pendiente
7751,886,2023-06-17,172.61,Efectivo,Entregado
7752,37,2024-09-21,302.22,Transferencia,Entregado
7753,669,2023-12-26,156.77,Transferencia,Entregado
7754,351,2023-07-28,38.78,Efectivo,Pendiente
7755,359,2024-04-05,380.83,Tarjeta de crédito,Entregado
7756,80,2024-04-24,97.45,Transferencia,Cancelado
7757,177,2023-07-07,115.98,Transferencia,Entregado
7758,791,2023-11-21,449.47,Tarjeta de crédito,Pendiente
7759,786,2023-10-12,253.95,Tarjeta de crédito,Entregado
7760,291,2023-05-24,270.85,Tarjeta de crédito,Pendiente
7761,335,2022-12-30,233.14,Efectivo,Cancelado
7762,447,2024-04-11,238.89,Transferencia,Cancelado
7763,856,2023-12-05,151.06,Efectivo,Cancelado
7764,623,2023-11-18,136.59,Efectivo,Cancelado
7765,579,2023-08-06,176.05,Efectivo,Entregado
7766,194,2023-08-05,277.01,Transferencia,Pendiente
7767,653,2024-08-11,250.31,Efectivo,Cancelado
7768,458,2024-10-11,80.56,Tarjeta de crédito,Entregado
7769,927,2023-09-07,64.38,Transferencia,Pendiente
7770,661,2022-12-17,258.44,Transferencia,Pendiente
7771,404,2022-12-16,222.42,Efectivo,Cancelado
7772,952,2024-09-10,48.6,Tarjeta de crédito,Cancelado
7773,621,2023-11-26,182.08,Efectivo,Cancelado
7774,904,2023-01-21,161.56,Efectivo,Cancelado
7775,255,2024-08-02,337.5,Tarjeta de crédito,Pendiente
7776,283,2023-12-21,365.5,Transferencia,Pendiente
7777,331,2023-05-03,94.91,Efectivo,Entregado
7778,102,2023-09-05,151.79,Transferencia,Cancelado
7779,124,2024-02-20,201.03,Transferencia,Pendiente
7780,553,2024-08-11,194.99,Transferencia,Cancelado
7781,485,2024-09-10,36.69,Efectivo,Pendiente
7782,819,2023-01-17,372.02,Efectivo,Entregado
7783,454,2023-01-08,295.47,Efectivo,Entregado
7784,306,2022-12-20,463.59,Efectivo,Entregado
7785,852,2024-01-30,98.84,Efectivo,Pendiente
7786,337,2024-01-29,373.4,Transferencia,Pendiente
7787,7,2024-10-05,22.42,Transferencia,Pendiente
7788,909,2023-03-06,28.0,Efectivo,Cancelado
7789,841,2023-08-25,20.97,Efectivo,Cancelado
7790,869,2024-01-28,440.49,Tarjeta de crédito,Pendiente
7791,457,2024-01-22,312.66,Transferencia,Entregado
7792,260,2023-09-06,62.22,Tarjeta de crédito,Pendiente
7793,580,2024-07-13,274.61,Transferencia,Entregado
7794,344,2024-04-29,412.28,Efectivo,Entregado
7795,997,2022-11-10,123.53,Tarjeta de crédito,Cancelado
7796,839,2024-07-08,198.44,Efectivo,Entregado
7797,344,2024-05-30,142.63,Transferencia,Cancelado
7798,828,2024-02-04,308.57,Transferencia,Pendiente
7799,690,2022-12-12,440.37,Efectivo,Cancelado
7800,883,2023-11-16,466.51,Tarjeta de crédito,Entregado
7801,375,2024-05-04,369.44,Tarjeta de crédito,Pendiente
7802,686,2022-10-14,125.19,Efectivo,Entregado
7803,748,2024-04-16,404.91,Tarjeta de crédito,Pendiente
7804,697,2024-04-24,468.03,Tarjeta de crédito,Entregado
7805,192,2023-01-19,111.9,Tarjeta de crédito,Cancelado
7806,422,2023-10-26,382.55,Efectivo,Entregado
7807,267,2022-11-01,363.09,Efectivo,Pendiente
7808,986,2024-06-02,396.73,Efectivo,Cancelado
7809,549,2022-11-27,136.6,Transferencia,Entregado
7810,548,2024-08-30,85.16,Tarjeta de crédito,Cancelado
7811,628,2023-10-01,61.6,Tarjeta de crédito,Entregado
7812,767,2024-04-03,452.55,Efectivo,Cancelado
7813,128,2023-05-29,226.97,Transferencia,Cancelado
7814,324,2023-07-05,43.33,Tarjeta de crédito,Entregado
7815,906,2023-03-30,438.19,Transferencia,Entregado
7816,978,2023-03-26,369.82,Efectivo,Pendiente
7817,806,2023-04-19,236.06,Tarjeta de crédito,Entregado
7818,790,2024-08-29,262.55,Efectivo,Cancelado
7819,320,2023-11-06,161.09,Tarjeta de crédito,Pendiente
7820,847,2024-04-22,464.46,Transferencia,Pendiente
7821,476,2023-04-12,226.31,Tarjeta de crédito,Entregado
7822,217,2023-04-09,398.31,Tarjeta de crédito,Pendiente
7823,973,2023-11-28,121.44,Efectivo,Cancelado
7824,839,2024-09-06,121.47,Efectivo,Entregado
7825,552,2023-09-11,275.14,Tarjeta de crédito,Cancelado
7826,877,2023-09-09,447.62,Tarjeta de crédito,Entregado
7827,503,2023-06-16,173.26,Tarjeta de crédito,Pendiente
7828,6,2023-12-27,313.99,Efectivo,Cancelado
7829,853,2024-03-20,202.81,Transferencia,Entregado
7830,506,2024-06-26,274.7,Tarjeta de crédito,Pendiente
7831,215,2024-03-29,125.97,Tarjeta de crédito,Entregado
7832,866,2024-02-23,296.4,Tarjeta de crédito,Pendiente
7833,814,2023-03-17,260.72,Efectivo,Pendiente
7834,127,2024-07-10,148.1,Transferencia,Cancelado
7835,329,2024-09-01,495.76,Tarjeta de crédito,Pendiente
7836,549,2023-05-14,62.98,Transferencia,Entregado
7837,853,2023-07-25,168.04,Efectivo,Cancelado
7838,246,2023-12-31,491.17,Tarjeta de crédito,Pendiente
7839,395,2023-05-30,167.9,Transferencia,Cancelado
7840,937,2023-10-27,199.78,Transferencia,Entregado
7841,421,2023-01-27,390.37,Efectivo,Cancelado
7842,466,2024-04-22,420.86,Transferencia,Entregado
7843,218,2024-08-04,123.96,Transferencia,Pendiente
7844,972,2023-07-27,365.25,Transferencia,Cancelado
7845,651,2024-02-24,200.99,Tarjeta de crédito,Cancelado
7846,440,2024-03-26,407.44,Efectivo,Cancelado
7847,823,2023-05-03,97.29,Efectivo,Entregado
7848,669,2023-12-06,283.63,Tarjeta de crédito,Pendiente
7849,723,2023-03-02,304.97,Transferencia,Cancelado
7850,732,2023-11-21,157.17,Tarjeta de crédito,Cancelado
7851,964,2023-06-27,464.51,Tarjeta de crédito,Pendiente
7852,448,2023-10-16,201.06,Tarjeta de crédito,Cancelado
7853,230,2023-01-03,272.73,Efectivo,Pendiente
7854,640,2023-07-21,369.55,Efectivo,Cancelado
7855,145,2024-04-13,430.56,Tarjeta de crédito,Entregado
7856,677,2024-01-20,68.75,Tarjeta de crédito,Entregado
7857,568,2023-03-14,370.83,Tarjeta de crédito,Entregado
7858,71,2023-01-31,266.48,Efectivo,Pendiente
7859,829,2024-01-30,113.98,Efectivo,Cancelado
7860,927,2024-10-04,303.31,Tarjeta de crédito,Entregado
7861,402,2023-09-25,105.74,Tarjeta de crédito,Entregado
7862,868,2024-04-18,127.77,Transferencia,Pendiente
7863,866,2023-08-23,89.72,Transferencia,Cancelado
7864,384,2023-01-17,314.12,Tarjeta de crédito,Cancelado
7865,59,2024-01-06,377.52,Tarjeta de crédito,Cancelado
7866,258,2023-10-13,482.28,Efectivo,Pendiente
7867,734,2022-10-15,149.34,Tarjeta de crédito,Pendiente
7868,489,2024-01-22,414.84,Transferencia,Entregado
7869,457,2024-02-27,489.2,Efectivo,Entregado
7870,435,2023-01-09,166.52,Tarjeta de crédito,Cancelado
7871,997,2023-06-11,198.48,Efectivo,Cancelado
7872,808,2023-08-16,163.66,Transferencia,Cancelado
7873,972,2023-01-16,191.28,Efectivo,Pendiente
7874,821,2023-04-11,48.82,Transferencia,Pendiente
7875,835,2024-09-10,327.15,Transferencia,Cancelado
7876,100,2024-03-26,444.66,Transferencia,Pendiente
7877,449,2024-07-29,352.37,Efectivo,Entregado
7878,117,2024-05-05,207.73,Efectivo,Cancelado
7879,810,2023-06-08,429.2,Efectivo,Pendiente
7880,313,2023-09-05,477.82,Efectivo,Pendiente
7881,672,2023-06-03,425.08,Efectivo,Cancelado
7882,807,2023-01-02,110.81,Efectivo,Entregado
7883,401,2023-11-18,308.16,Transferencia,Cancelado
7884,618,2023-01-07,460.55,Transferencia,Pendiente
7885,135,2024-03-10,294.87,Efectivo,Pendiente
7886,134,2024-04-10,389.95,Efectivo,Entregado
7887,255,2023-02-12,373.15,Efectivo,Pendiente
7888,374,2023-05-22,327.63,Tarjeta de crédito,Pendiente
7889,86,2024-08-08,222.19,Transferencia,Cancelado
7890,388,2024-04-22,22.1,Transferencia,Pendiente
7891,162,2023-01-12,103.27,Efectivo,Cancelado
7892,428,2023-01-09,205.51,Transferencia,Pendiente
7893,804,2023-01-18,224.71,Efectivo,Cancelado
7894,103,2023-06-24,418.68,Efectivo,Pendiente
7895,978,2023-01-02,188.41,Efectivo,Pendiente
7896,510,2024-05-14,152.15,Efectivo,Cancelado
7897,174,2023-05-03,484.07,Tarjeta de crédito,Cancelado
7898,887,2023-10-09,398.85,Efectivo,Pendiente
7899,31,2023-06-08,88.83,Tarjeta de crédito,Entregado
7900,786,2022-12-10,402.03,Efectivo,Pendiente
7901,134,2024-06-09,487.97,Efectivo,Entregado
7902,205,2023-04-30,485.62,Transferencia,Entregado
7903,898,2022-11-06,36.7,Tarjeta de crédito,Pendiente
7904,91,2023-03-19,378.5,Efectivo,Pendiente
7905,35,2024-06-27,290.12,Transferencia,Cancelado
7906,814,2024-06-24,135.68,Tarjeta de crédito,Pendiente
7907,364,2023-03-03,31.09,Efectivo,Pendiente
7908,894,2023-03-18,233.12,Efectivo,Entregado
7909,621,2023-12-15,441.87,Efectivo,Cancelado
7910,587,2024-02-11,279.53,Transferencia,Pendiente
7911,751,2023-07-31,467.18,Efectivo,Pendiente
7912,806,2023-11-15,69.67,Tarjeta de crédito,Cancelado
7913,170,2024-08-17,385.69,Tarjeta de crédito,Entregado
7914,434,2023-10-14,178.8,Efectivo,Entregado
7915,203,2024-07-31,476.61,Efectivo,Pendiente
7916,334,2023-05-17,450.43,Transferencia,Cancelado
7917,851,2024-03-06,286.27,Transferencia,Entregado
7918,231,2023-03-20,184.1,Tarjeta de crédito,Cancelado
7919,973,2024-05-21,452.59,Efectivo,Cancelado
7920,293,2022-12-10,43.54,Transferencia,Cancelado
7921,391,2023-02-07,225.04,Efectivo,Cancelado
7922,522,2022-11-21,364.08,Tarjeta de crédito,Cancelado
7923,258,2022-12-04,252.75,Efectivo,Pendiente
7924,33,2024-09-23,89.4,Transferencia,Entregado
7925,39,2023-05-25,476.1,Tarjeta de crédito,Cancelado
7926,309,2023-07-12,62.09,Efectivo,Cancelado
7927,29,2022-11-28,229.98,Transferencia,Pendiente
7928,168,2023-09-04,284.77,Efectivo,Pendiente
7929,861,2023-08-19,78.04,Transferencia,Pendiente
7930,949,2024-06-02,286.31,Efectivo,Entregado
7931,208,2023-04-06,340.65,Transferencia,Entregado
7932,956,2023-10-17,271.05,Transferencia,Pendiente
7933,805,2023-07-31,438.57,Transferencia,Cancelado
7934,175,2024-03-13,455.71,Tarjeta de crédito,Pendiente
7935,104,2024-03-13,154.36,Efectivo,Entregado
7936,20,2024-09-09,346.3,Transferencia,Pendiente
7937,332,2023-07-04,498.43,Tarjeta de crédito,Cancelado
7938,913,2023-08-02,94.17,Efectivo,Cancelado
7939,740,2024-09-30,176.3,Tarjeta de crédito,Entregado
7940,296,2024-06-25,60.56,Efectivo,Entregado
7941,733,2023-01-14,433.73,Transferencia,Cancelado
7942,626,2023-04-01,132.35,Transferencia,Pendiente
7943,6,2023-03-25,496.09,Transferencia,Cancelado
7944,183,2023-02-14,267.84,Transferencia,Entregado
7945,321,2023-01-18,495.06,Tarjeta de crédito,Entregado
7946,144,2024-05-27,482.98,Tarjeta de crédito,Pendiente
7947,742,2023-10-03,231.02,Transferencia,Entregado
7948,503,2022-11-10,78.95,Efectivo,Entregado
7949,400,2023-05-13,254.01,Efectivo,Cancelado
7950,698,2023-01-11,260.45,Transferencia,Pendiente
7951,948,2023-01-28,272.97,Efectivo,Cancelado
7952,182,2023-03-04,86.93,Tarjeta de crédito,Cancelado
7953,294,2024-04-26,48.48,Transferencia,Entregado
7954,556,2023-11-07,341.26,Efectivo,Entregado
7955,664,2023-11-15,447.24,Transferencia,Entregado
7956,767,2023-07-05,257.66,Transferencia,Entregado
7957,563,2022-12-04,482.85,Efectivo,Cancelado
7958,649,2024-10-10,39.67,Transferencia,Entregado
7959,826,2023-10-22,305.9,Tarjeta de crédito,Pendiente
7960,534,2024-01-15,337.84,Transferencia,Cancelado
7961,403,2023-12-29,398.17,Tarjeta de crédito,Cancelado
7962,429,2023-10-09,237.57,Tarjeta de crédito,Entregado
7963,750,2024-03-20,246.37,Tarjeta de crédito,Cancelado
7964,352,2022-11-28,207.18,Transferencia,Pendiente
7965,100,2024-01-31,203.72,Transferencia,Entregado
7966,444,2023-06-16,381.09,Transferencia,Pendiente
7967,940,2023-12-24,144.87,Transferencia,Pendiente
7968,920,2024-10-12,309.87,Tarjeta de crédito,Pendiente
7969,134,2023-10-27,453.17,Efectivo,Pendiente
7970,823,2023-08-01,268.72,Transferencia,Entregado
7971,462,2024-04-12,374.67,Efectivo,Entregado
7972,476,2022-12-26,219.38,Tarjeta de crédito,Entregado
7973,42,2023-07-05,487.69,Transferencia,Pendiente
7974,174,2024-07-13,404.76,Efectivo,Cancelado
7975,329,2023-09-20,466.9,Transferencia,Cancelado
7976,353,2024-08-15,118.59,Efectivo,Entregado
7977,934,2024-09-21,187.37,Efectivo,Pendiente
7978,360,2023-12-15,289.72,Tarjeta de crédito,Pendiente
7979,529,2024-05-11,478.62,Transferencia,Entregado
7980,995,2022-11-09,480.17,Transferencia,Pendiente
7981,241,2023-10-01,168.29,Transferencia,Pendiente
7982,709,2024-09-02,226.99,Transferencia,Cancelado
7983,296,2023-12-09,100.5,Tarjeta de crédito,Entregado
7984,542,2024-04-01,287.95,Transferencia,Entregado
7985,662,2024-05-03,55.78,Efectivo,Cancelado
7986,470,2024-08-13,131.99,Efectivo,Cancelado
7987,42,2023-08-30,121.92,Tarjeta de crédito,Cancelado
7988,815,2023-06-09,90.3,Transferencia,Entregado
7989,530,2023-05-10,112.94,Tarjeta de crédito,Cancelado
7990,631,2024-09-04,167.56,Transferencia,Pendiente
7991,571,2023-03-21,126.24,Efectivo,Pendiente
7992,637,2023-03-03,498.66,Transferencia,Pendiente
7993,262,2023-11-19,79.12,Efectivo,Pendiente
7994,356,2024-08-20,265.09,Tarjeta de crédito,Cancelado
7995,812,2024-05-12,127.87,Tarjeta de crédito,Pendiente
7996,490,2022-11-30,52.59,Efectivo,Entregado
7997,317,2023-09-18,345.14,Transferencia,Pendiente
7998,597,2022-11-19,439.36,Efectivo,Cancelado
7999,977,2024-02-21,160.05,Efectivo,Entregado
8000,951,2022-10-17,383.81,Transferencia,Cancelado
8001,254,2023-07-14,312.48,Tarjeta de crédito,Pendiente
8002,713,2024-08-31,340.06,Efectivo,Entregado
8003,389,2023-11-30,469.75,Tarjeta de crédito,Entregado
8004,881,2022-12-11,42.98,Transferencia,Entregado
8005,780,2024-03-27,32.51,Tarjeta de crédito,Entregado
8006,874,2024-08-13,107.99,Tarjeta de crédito,Pendiente
8007,57,2023-10-25,450.19,Efectivo,Cancelado
8008,325,2024-04-25,88.07,Efectivo,Entregado
8009,46,2023-08-06,256.6,Efectivo,Cancelado
8010,18,2023-02-12,93.63,Efectivo,Entregado
8011,368,2024-06-13,416.89,Tarjeta de crédito,Cancelado
8012,51,2022-12-28,365.12,Tarjeta de crédito,Pendiente
8013,760,2023-07-29,434.29,Efectivo,Entregado
8014,203,2023-07-22,440.09,Tarjeta de crédito,Cancelado
8015,425,2023-01-31,378.11,Transferencia,Entregado
8016,396,2023-04-10,120.2,Transferencia,Pendiente
8017,225,2023-06-20,28.28,Tarjeta de crédito,Pendiente
8018,478,2024-01-08,118.24,Efectivo,Pendiente
8019,175,2023-04-24,166.63,Transferencia,Entregado
8020,170,2024-06-19,23.72,Transferencia,Cancelado
8021,574,2023-12-30,105.96,Transferencia,Pendiente
8022,229,2024-09-12,206.14,Transferencia,Entregado
8023,639,2022-12-09,296.11,Transferencia,Pendiente
8024,994,2023-01-08,170.6,Efectivo,Pendiente
8025,529,2024-05-09,281.26,Transferencia,Pendiente
8026,705,2023-03-16,390.4,Transferencia,Pendiente
8027,245,2024-07-09,143.16,Tarjeta de crédito,Entregado
8028,18,2023-08-19,489.31,Efectivo,Cancelado
8029,47,2023-07-28,37.79,Transferencia,Cancelado
8030,104,2023-01-02,296.78,Transferencia,Cancelado
8031,621,2024-09-05,340.38,Tarjeta de crédito,Pendiente
8032,208,2023-05-10,221.97,Tarjeta de crédito,Pendiente
8033,106,2023-12-21,200.84,Efectivo,Entregado
8034,968,2024-09-11,342.4,Transferencia,Entregado
8035,260,2023-09-17,455.76,Transferencia,Cancelado
8036,601,2024-06-02,409.99,Efectivo,Pendiente
8037,52,2023-06-12,430.64,Efectivo,Pendiente
8038,941,2023-01-18,140.73,Tarjeta de crédito,Entregado
8039,662,2024-10-10,341.44,Transferencia,Entregado
8040,79,2023-10-30,358.29,Tarjeta de crédito,Entregado
8041,724,2023-12-06,303.0,Efectivo,Pendiente
8042,37,2023-12-17,289.49,Efectivo,Entregado
8043,152,2023-02-27,409.45,Transferencia,Pendiente
8044,529,2024-04-04,331.22,Efectivo,Pendiente
8045,830,2023-08-30,429.51,Tarjeta de crédito,Pendiente
8046,235,2023-08-08,447.77,Tarjeta de crédito,Pendiente
8047,363,2024-09-30,294.66,Transferencia,Pendiente
8048,929,2023-05-13,462.44,Transferencia,Cancelado
8049,52,2023-02-02,467.41,Efectivo,Pendiente
8050,620,2023-12-22,103.58,Tarjeta de crédito,Cancelado
8051,754,2024-06-26,313.77,Transferencia,Entregado
8052,558,2024-07-17,373.21,Tarjeta de crédito,Pendiente
8053,42,2022-10-26,287.5,Transferencia,Pendiente
8054,696,2023-04-28,382.49,Tarjeta de crédito,Pendiente
8055,216,2024-06-21,226.24,Tarjeta de crédito,Entregado
8056,385,2024-04-05,301.01,Tarjeta de crédito,Pendiente
8057,230,2024-09-06,349.54,Tarjeta de crédito,Entregado
8058,745,2023-12-07,24.32,Tarjeta de crédito,Cancelado
8059,859,2024-06-08,351.24,Efectivo,Entregado
8060,917,2023-05-13,31.79,Tarjeta de crédito,Pendiente
8061,471,2023-08-10,388.1,Tarjeta de crédito,Pendiente
8062,87,2023-10-02,114.74,Transferencia,Pendiente
8063,226,2024-01-12,113.24,Transferencia,Entregado
8064,6,2023-01-24,267.88,Tarjeta de crédito,Pendiente
8065,77,2024-01-10,235.6,Transferencia,Pendiente
8066,72,2024-07-06,201.54,Efectivo,Pendiente
8067,293,2024-04-10,429.47,Efectivo,Cancelado
8068,81,2022-12-28,42.87,Transferencia,Entregado
8069,367,2024-10-05,387.64,Transferencia,Cancelado
8070,348,2022-10-19,225.39,Efectivo,Cancelado
8071,60,2023-03-24,458.38,Transferencia,Cancelado
8072,760,2024-05-31,415.98,Transferencia,Entregado
8073,962,2023-10-13,339.07,Efectivo,Cancelado
8074,86,2023-01-09,31.66,Transferencia,Entregado
8075,69,2024-07-03,397.93,Efectivo,Entregado
8076,327,2024-08-02,456.42,Tarjeta de crédito,Cancelado
8077,342,2023-11-25,154.8,Tarjeta de crédito,Cancelado
8078,770,2024-07-30,223.03,Tarjeta de crédito,Cancelado
8079,943,2023-07-04,163.54,Tarjeta de crédito,Cancelado
8080,743,2024-08-19,332.04,Transferencia,Pendiente
8081,177,2024-08-27,325.09,Efectivo,Cancelado
8082,379,2024-04-30,273.11,Tarjeta de crédito,Entregado
8083,590,2024-10-02,98.86,Tarjeta de crédito,Cancelado
8084,402,2023-11-30,128.59,Efectivo,Entregado
8085,509,2023-07-02,313.7,Tarjeta de crédito,Pendiente
8086,852,2023-09-09,228.3,Tarjeta de crédito,Pendiente
8087,819,2022-12-16,294.17,Tarjeta de crédito,Pendiente
8088,675,2024-03-26,224.24,Efectivo,Cancelado
8089,110,2023-08-24,423.66,Tarjeta de crédito,Entregado
8090,900,2024-07-24,171.5,Transferencia,Entregado
8091,555,2023-12-08,54.21,Tarjeta de crédito,Entregado
8092,789,2022-12-12,375.75,Tarjeta de crédito,Cancelado
8093,898,2024-09-08,26.19,Efectivo,Cancelado
8094,770,2023-04-01,229.08,Efectivo,Pendiente
8095,534,2023-03-24,326.95,Tarjeta de crédito,Entregado
8096,776,2024-02-13,394.31,Transferencia,Pendiente
8097,170,2024-02-20,117.86,Tarjeta de crédito,Cancelado
8098,164,2023-12-18,134.03,Tarjeta de crédito,Cancelado
8099,484,2024-04-07,248.39,Transferencia,Cancelado
8100,426,2024-10-05,270.64,Tarjeta de crédito,Cancelado
8101,876,2024-08-30,234.52,Transferencia,Entregado
8102,728,2023-05-14,373.98,Transferencia,Entregado
8103,739,2024-05-08,325.33,Efectivo,Pendiente
8104,546,2024-06-24,264.85,Transferencia,Pendiente
8105,568,2023-12-03,360.44,Transferencia,Pendiente
8106,978,2023-04-15,445.79,Efectivo,Cancelado
8107,636,2024-05-19,218.7,Tarjeta de crédito,Entregado
8108,138,2024-02-06,282.46,Tarjeta de crédito,Cancelado
8109,917,2023-01-31,216.28,Efectivo,Entregado
8110,440,2023-03-28,30.52,Efectivo,Pendiente
8111,679,2024-04-01,300.0,Transferencia,Entregado
8112,552,2024-10-10,181.58,Tarjeta de crédito,Cancelado
8113,65,2024-03-03,25.39,Transferencia,Cancelado
8114,418,2022-12-04,55.39,Efectivo,Entregado
8115,281,2023-09-23,434.67,Tarjeta de crédito,Entregado
8116,897,2023-07-06,66.07,Tarjeta de crédito,Entregado
8117,789,2023-10-11,276.1,Transferencia,Cancelado
8118,435,2023-12-16,155.25,Efectivo,Pendiente
8119,255,2024-03-10,402.38,Efectivo,Entregado
8120,849,2022-11-01,449.41,Efectivo,Entregado
8121,862,2023-09-11,342.87,Efectivo,Entregado
8122,505,2023-04-03,395.08,Transferencia,Pendiente
8123,901,2023-09-08,429.6,Tarjeta de crédito,Entregado
8124,308,2023-02-12,155.58,Transferencia,Cancelado
8125,403,2023-12-06,276.86,Transferencia,Pendiente
8126,347,2022-11-03,102.1,Tarjeta de crédito,Cancelado
8127,140,2023-02-05,457.51,Transferencia,Entregado
8128,483,2023-02-26,327.05,Transferencia,Cancelado
8129,514,2024-08-22,64.96,Efectivo,Cancelado
8130,861,2023-11-17,66.52,Efectivo,Cancelado
8131,475,2022-10-15,298.43,Tarjeta de crédito,Entregado
8132,496,2024-04-15,226.35,Transferencia,Cancelado
8133,116,2024-01-20,87.62,Efectivo,Entregado
8134,653,2022-11-11,88.41,Transferencia,Cancelado
8135,40,2022-12-09,237.06,Efectivo,Cancelado
8136,289,2024-06-13,29.17,Transferencia,Cancelado
8137,320,2024-02-13,44.26,Tarjeta de crédito,Cancelado
8138,942,2024-01-08,489.73,Tarjeta de crédito,Cancelado
8139,76,2023-03-03,43.95,Tarjeta de crédito,Entregado
8140,813,2023-08-24,425.72,Tarjeta de crédito,Entregado
8141,955,2023-12-06,253.72,Tarjeta de crédito,Cancelado
8142,222,2023-06-13,258.54,Efectivo,Pendiente
8143,856,2024-01-09,292.15,Transferencia,Pendiente
8144,68,2023-07-09,226.05,Tarjeta de crédito,Entregado
8145,839,2024-09-24,455.72,Efectivo,Entregado
8146,926,2024-01-23,308.47,Tarjeta de crédito,Entregado
8147,72,2023-03-11,442.58,Transferencia,Pendiente
8148,703,2022-10-18,379.55,Tarjeta de crédito,Entregado
8149,305,2023-12-29,363.92,Tarjeta de crédito,Entregado
8150,566,2024-05-08,400.53,Efectivo,Entregado
8151,189,2023-01-25,137.21,Efectivo,Cancelado
8152,882,2023-12-05,413.36,Tarjeta de crédito,Pendiente
8153,938,2024-01-04,147.11,Transferencia,Entregado
8154,619,2024-04-18,35.07,Transferencia,Cancelado
8155,584,2023-06-20,151.46,Tarjeta de crédito,Entregado
8156,92,2024-06-14,483.84,Efectivo,Pendiente
8157,53,2024-02-14,67.53,Efectivo,Pendiente
8158,480,2024-02-03,89.01,Tarjeta de crédito,Pendiente
8159,712,2024-03-25,223.46,Tarjeta de crédito,Cancelado
8160,616,2023-06-30,243.43,Efectivo,Pendiente
8161,335,2023-08-02,388.08,Transferencia,Pendiente
8162,879,2024-01-08,40.73,Tarjeta de crédito,Entregado
8163,555,2024-09-07,450.07,Transferencia,Pendiente
8164,805,2024-01-09,480.38,Efectivo,Cancelado
8165,258,2024-09-13,281.58,Tarjeta de crédito,Entregado
8166,320,2023-03-01,339.09,Tarjeta de crédito,Entregado
8167,490,2024-08-10,165.53,Transferencia,Entregado
8168,439,2024-06-25,278.56,Efectivo,Pendiente
8169,418,2023-08-04,275.64,Transferencia,Pendiente
8170,482,2023-12-01,96.53,Efectivo,Cancelado
8171,103,2024-05-26,73.09,Efectivo,Cancelado
8172,48,2022-10-17,210.44,Efectivo,Entregado
8173,114,2022-12-05,85.9,Transferencia,Pendiente
